State,Zip,County,Green,Yellow,Red,Parcels,Zip_STR_6mo,Zip_STR_12mo,County_STR_6mo,County_STR_12mo,County_Parcels
OH,43054,Licking County,,,Red,5,0,0,68,87,5496
OH,43055,Licking County,,Yellow,,1443,70,89,68,87,5496
OH,43056,Licking County,,Yellow,,307,71,86,68,87,5496
OH,43062,Licking County,,,Red,868,72,88,68,87,5496
OH,43068,Licking County,Green,,,320,100,100,68,87,5496
OH,43071,Licking County,,,Red,102,0,0,68,87,5496
OH,43073,Licking County,,,Red,2,0,0,68,87,5496
OH,43074,Licking County,,,Red,4,0,0,68,87,5496
OH,43076,Licking County,Green,,,459,50,78,68,87,5496
OH,43080,Licking County,,,Red,242,100,100,68,87,5496
OH,43105,Licking County,,,Red,4,0,0,68,87,5496
OH,43721,Licking County,,,Red,17,0,0,68,87,5496
OH,43739,Licking County,,,Red,40,0,100,68,87,5496
OH,43740,Licking County,,,Red,17,0,0,68,87,5496
OH,43746,Licking County,,,Red,12,0,0,68,87,5496
OH,43760,Licking County,,,Red,12,0,50,68,87,5496
OH,43822,Licking County,,,Red,60,33,50,68,87,5496
OH,43830,Licking County,,,Red,41,0,0,68,87,5496
OH,43060,Logan County,,,Red,10,0,0,83,94,5341
OH,43310,Logan County,,,Red,472,100,100,83,94,5341
OH,43311,Logan County,Green,,,1435,90,97,83,94,5341
OH,43318,Logan County,Green,,,316,100,100,83,94,5341
OH,43319,Logan County,Green,,,102,50,50,83,94,5341
OH,43324,Logan County,,Yellow,,313,100,100,83,94,5341
OH,43331,Logan County,Green,,,1161,62,88,83,94,5341
OH,43333,Logan County,,,Red,119,0,0,83,94,5341
OH,43336,Logan County,,,Red,12,0,0,83,94,5341
OH,43343,Logan County,Green,,,122,0,67,83,94,5341
OH,43345,Logan County,Green,,,37,0,100,83,94,5341
OH,43347,Logan County,,,Red,189,0,100,83,94,5341
OH,43348,Logan County,Green,,,386,100,100,83,94,5341
OH,43357,Logan County,Green,,,247,0,100,83,94,5341
OH,43358,Logan County,Green,,,125,100,100,83,94,5341
OH,43360,Logan County,Green,,,263,100,100,83,94,5341
OH,45334,Logan County,,,Red,5,0,0,83,94,5341
OH,45895,Logan County,,,Red,2,0,0,83,94,5341
OH,44001,Lorain County,,Yellow,,1327,91,97,93,98,24494
OH,44011,Lorain County,Green,,,676,100,100,93,98,24494
OH,44012,Lorain County,,,Red,1335,100,100,93,98,24494
OH,44028,Lorain County,Green,,,905,94,98,93,98,24494
OH,44035,Lorain County,Green,,,3660,91,98,93,98,24494
OH,44039,Lorain County,Green,,,3412,95,99,93,98,24494
OH,44044,Lorain County,Green,,,911,100,100,93,98,24494
OH,44049,Lorain County,,,Red,23,0,0,93,98,24494
OH,44050,Lorain County,Green,,,521,0,100,93,98,24494
OH,44052,Lorain County,Green,,,1804,100,100,93,98,24494
OH,44053,Lorain County,Green,,,600,100,100,93,98,24494
OH,44054,Lorain County,,Yellow,,2718,100,100,93,98,24494
OH,44055,Lorain County,Green,,,2496,71,94,93,98,24494
OH,44074,Lorain County,Green,,,1096,71,89,93,98,24494
OH,44089,Lorain County,,,Red,1219,67,96,93,98,24494
OH,44090,Lorain County,Green,,,1343,100,100,93,98,24494
OH,44253,Lorain County,,,Red,39,0,100,93,98,24494
OH,44256,Lorain County,,,Red,11,0,0,93,98,24494
OH,44275,Lorain County,,,Red,28,0,0,93,98,24494
OH,44280,Lorain County,,,Red,12,0,0,93,98,24494
OH,44851,Lorain County,,,Red,137,100,100,93,98,24494
OH,44859,Lorain County,,,Red,16,0,0,93,98,24494
OH,44880,Lorain County,,Yellow,,58,0,100,93,98,24494
OH,44889,Lorain County,,,Red,129,0,0,93,98,24494
OH,43412,Lucas County,,Yellow,,1383,100,100,100,100,15849
OH,43434,Lucas County,,,Red,48,100,100,100,100,15849
OH,43445,Lucas County,,,Red,75,100,100,100,100,15849
OH,43504,Lucas County,,,Red,166,0,100,100,100,15849
OH,43522,Lucas County,Green,,,193,100,100,100,100,15849
OH,43528,Lucas County,,,Red,624,100,100,100,100,15849
OH,43532,Lucas County,,,Red,5,0,0,100,100,15849
OH,43537,Lucas County,,Yellow,,734,100,100,100,100,15849
OH,43542,Lucas County,Green,,,231,100,100,100,100,15849
OH,43547,Lucas County,,,Red,34,100,100,100,100,15849
OH,43558,Lucas County,Green,,,409,100,100,100,100,15849
OH,43560,Lucas County,Green,,,1039,100,100,100,100,15849
OH,43566,Lucas County,Green,,,297,100,100,100,100,15849
OH,43571,Lucas County,Green,,,241,100,100,100,100,15849
OH,43604,Lucas County,,Yellow,,503,100,100,100,100,15849
OH,43605,Lucas County,Green,,,1251,100,100,100,100,15849
OH,43606,Lucas County,,Yellow,,653,100,100,100,100,15849
OH,43607,Lucas County,Green,,,932,100,100,100,100,15849
OH,43608,Lucas County,Green,,,924,100,100,100,100,15849
OH,43609,Lucas County,Green,,,925,100,100,100,100,15849
OH,43610,Lucas County,Green,,,203,0,100,100,100,15849
OH,43611,Lucas County,,,Red,663,100,100,100,100,15849
OH,43612,Lucas County,Green,,,488,100,100,100,100,15849
OH,43613,Lucas County,,,Red,495,100,100,100,100,15849
OH,43614,Lucas County,Green,,,327,100,100,100,100,15849
OH,43615,Lucas County,,Yellow,,997,100,100,100,100,15849
OH,43616,Lucas County,Green,,,1251,100,100,100,100,15849
OH,43617,Lucas County,,,Red,170,100,100,100,100,15849
OH,43619,Lucas County,,,Red,2,0,0,100,100,15849
OH,43620,Lucas County,Green,,,227,100,100,100,100,15849
OH,43623,Lucas County,Green,,,337,100,100,100,100,15849
OH,43029,Madison County,,,Red,43,0,0,94,97,3809
OH,43044,Madison County,,,Red,48,0,0,94,97,3809
OH,43064,Madison County,,Yellow,,761,97,99,94,97,3809
OH,43119,Madison County,,,Red,168,0,0,94,97,3809
OH,43123,Madison County,,,Red,8,0,0,94,97,3809
OH,43140,Madison County,,,Red,1549,88,93,94,97,3809
OH,43143,Madison County,,Yellow,,473,100,100,94,97,3809
OH,43146,Madison County,,,Red,13,0,0,94,97,3809
OH,43151,Madison County,,,Red,45,0,0,94,97,3809
OH,43153,Madison County,,,Red,174,0,0,94,97,3809
OH,43162,Madison County,,,Red,493,100,100,94,97,3809
OH,45369,Madison County,,,Red,6,0,0,94,97,3809
OH,44401,Mahoning County,Green,,,546,100,100,91,97,39164
OH,44405,Mahoning County,Green,,,1821,100,100,91,97,39164
OH,44406,Mahoning County,,,Red,954,100,100,91,97,39164
OH,44408,Mahoning County,,,Red,216,0,100,91,97,39164
OH,44412,Mahoning County,Green,,,110,0,100,91,97,39164
OH,44416,Mahoning County,,Yellow,,5,0,0,91,97,39164
OH,44422,Mahoning County,,,Red,2,0,0,91,97,39164
OH,44425,Mahoning County,,,Red,64,0,0,91,97,39164
OH,44429,Mahoning County,,,Red,2125,89,93,91,97,39164
OH,44436,Mahoning County,,Yellow,,1258,100,100,91,97,39164
OH,44437,Mahoning County,,,Red,17,0,0,91,97,39164
OH,44440,Mahoning County,,,Red,33,0,0,91,97,39164
OH,44442,Mahoning County,Green,,,185,67,83,91,97,39164
OH,44443,Mahoning County,Green,,,170,0,100,91,97,39164
OH,44444,Mahoning County,,,Red,56,0,0,91,97,39164
OH,44449,Mahoning County,Green,,,123,100,100,91,97,39164
OH,44451,Mahoning County,,Yellow,,423,100,100,91,97,39164
OH,44452,Mahoning County,Green,,,326,86,90,91,97,39164
OH,44454,Mahoning County,,Yellow,,141,0,0,91,97,39164
OH,44460,Mahoning County,Green,,,671,100,100,91,97,39164
OH,44471,Mahoning County,,Yellow,,1459,100,100,91,97,39164
OH,44481,Mahoning County,,,Red,16,0,100,91,97,39164
OH,44490,Mahoning County,,,Red,42,0,0,91,97,39164
OH,44502,Mahoning County,,Yellow,,3373,100,100,91,97,39164
OH,44503,Mahoning County,,,Red,57,100,100,91,97,39164
OH,44504,Mahoning County,,,Red,409,100,100,91,97,39164
OH,44505,Mahoning County,Green,,,8851,100,100,91,97,39164
OH,44506,Mahoning County,,,Red,1888,100,100,91,97,39164
OH,44507,Mahoning County,,,Red,2047,0,100,91,97,39164
OH,44509,Mahoning County,Green,,,1739,80,92,91,97,39164
OH,44510,Mahoning County,Green,,,1176,0,100,91,97,39164
OH,44511,Mahoning County,Green,,,2038,100,100,91,97,39164
OH,44512,Mahoning County,,Yellow,,1361,75,93,91,97,39164
OH,44514,Mahoning County,,,Red,1172,83,94,91,97,39164
OH,44515,Mahoning County,Green,,,1629,67,83,91,97,39164
OH,44601,Mahoning County,Green,,,1557,100,100,91,97,39164
OH,44609,Mahoning County,Green,,,305,0,0,91,97,39164
OH,44619,Mahoning County,,,Red,24,0,0,91,97,39164
OH,44672,Mahoning County,Green,,,698,100,100,91,97,39164
OH,43301,Marion County,,,Red,1,0,0,78,89,6455
OH,43302,Marion County,Green,,,3711,70,86,78,89,6455
OH,43314,Marion County,Green,,,597,100,100,78,89,6455
OH,43315,Marion County,,Yellow,,112,100,100,78,89,6455
OH,43322,Marion County,,,Red,28,0,0,78,89,6455
OH,43323,Marion County,,,Red,13,0,0,78,89,6455
OH,43326,Marion County,,,Red,14,0,0,78,89,6455
OH,43332,Marion County,Green,,,527,25,70,78,89,6455
OH,43337,Marion County,,Yellow,,301,0,80,78,89,6455
OH,43341,Marion County,,,Red,213,100,100,78,89,6455
OH,43342,Marion County,Green,,,585,100,100,78,89,6455
OH,43344,Marion County,,,Red,14,0,0,78,89,6455
OH,43356,Marion County,,,Red,221,100,100,78,89,6455
OH,44833,Marion County,,Yellow,,97,0,0,78,89,6455
OH,44849,Marion County,,,Red,9,0,0,78,89,6455
OH,44028,Medina County,,,Red,1,0,0,97,99,6347
OH,44090,Medina County,,,Red,7,0,0,97,99,6347
OH,44149,Medina County,,,Red,1,0,0,97,99,6347
OH,44203,Medina County,,,Red,2,0,0,97,99,6347
OH,44212,Medina County,,Yellow,,732,100,100,97,99,6347
OH,44214,Medina County,,Yellow,,46,100,100,97,99,6347
OH,44215,Medina County,Green,,,385,100,100,97,99,6347
OH,44217,Medina County,,,Red,22,0,0,97,99,6347
OH,44230,Medina County,,,Red,17,0,0,97,99,6347
OH,44233,Medina County,Green,,,384,100,100,97,99,6347
OH,44235,Medina County,,,Red,119,0,100,97,99,6347
OH,44251,Medina County,,Yellow,,79,0,0,97,99,6347
OH,44253,Medina County,,,Red,213,100,100,97,99,6347
OH,44254,Medina County,,Yellow,,401,100,100,97,99,6347
OH,44256,Medina County,Green,,,1856,91,97,97,99,6347
OH,44270,Medina County,,,Red,37,0,100,97,99,6347
OH,44273,Medina County,,Yellow,,483,100,100,97,99,6347
OH,44274,Medina County,Green,,,26,0,0,97,99,6347
OH,44275,Medina County,Green,,,273,100,100,97,99,6347
OH,44280,Medina County,Green,,,293,100,100,97,99,6347
OH,44281,Medina County,Green,,,913,100,100,97,99,6347
OH,44287,Medina County,,,Red,46,0,0,97,99,6347
OH,44321,Medina County,,,Red,2,0,0,97,99,6347
OH,44333,Medina County,,,Red,2,0,0,97,99,6347
OH,44880,Medina County,,,Red,1,0,0,97,99,6347
OH,45620,Meigs County,,,Red,54,0,100,97,99,8428
OH,45686,Meigs County,,,Red,71,75,80,97,99,8428
OH,45710,Meigs County,Green,,,554,100,100,97,99,8428
OH,45723,Meigs County,Green,,,160,100,100,97,99,8428
OH,45741,Meigs County,,,Red,402,88,94,97,99,8428
OH,45743,Meigs County,Green,,,567,100,100,97,99,8428
OH,45760,Meigs County,,Yellow,,813,100,100,97,99,8428
OH,45769,Meigs County,Green,,,2476,100,100,97,99,8428
OH,45770,Meigs County,,Yellow,,400,67,92,97,99,8428
OH,45771,Meigs County,Green,,,1372,100,100,97,99,8428
OH,45772,Meigs County,Green,,,569,100,100,97,99,8428
OH,45775,Meigs County,,Yellow,,512,0,100,97,99,8428
OH,45776,Meigs County,,,Red,122,0,0,97,99,8428
OH,45779,Meigs County,Green,,,270,100,100,97,99,8428
OH,45783,Meigs County,Green,,,43,0,0,97,99,8428
OH,45310,Mercer County,,,Red,18,0,0,97,98,4442
OH,45388,Mercer County,,,Red,5,0,100,97,98,4442
OH,45822,Mercer County,Green,,,1973,50,94,97,98,4442
OH,45826,Mercer County,,,Red,17,0,0,97,98,4442
OH,45828,Mercer County,,Yellow,,312,100,100,97,98,4442
OH,45846,Mercer County,Green,,,447,100,100,97,98,4442
OH,45860,Mercer County,,,Red,293,100,100,97,98,4442
OH,45862,Mercer County,,,Red,277,100,100,97,98,4442
OH,45865,Mercer County,,,Red,3,0,0,97,98,4442
OH,45866,Mercer County,,,Red,19,0,0,97,98,4442
OH,45869,Mercer County,,,Red,27,100,100,97,98,4442
OH,45882,Mercer County,Green,,,573,100,100,97,98,4442
OH,45883,Mercer County,Green,,,312,100,100,97,98,4442
OH,45885,Mercer County,,,Red,69,0,0,97,98,4442
OH,45887,Mercer County,,,Red,22,0,0,97,98,4442
OH,45894,Mercer County,,,Red,8,0,0,97,98,4442
OH,45898,Mercer County,,,Red,55,0,0,97,98,4442
OH,45304,Miami County,,,Red,4,0,0,91,95,3129
OH,45308,Miami County,,Yellow,,161,100,100,91,95,3129
OH,45312,Miami County,Green,,,66,0,0,91,95,3129
OH,45317,Miami County,Green,,,38,0,0,91,95,3129
OH,45318,Miami County,Green,,,178,50,83,91,95,3129
OH,45322,Miami County,,,Red,9,0,0,91,95,3129
OH,45326,Miami County,,Yellow,,112,0,0,91,95,3129
OH,45337,Miami County,,Yellow,,84,0,100,91,95,3129
OH,45339,Miami County,,,Red,64,0,100,91,95,3129
OH,45344,Miami County,,Yellow,,57,0,100,91,95,3129
OH,45356,Miami County,Green,,,721,82,93,91,95,3129
OH,45359,Miami County,Green,,,75,0,0,91,95,3129
OH,45361,Miami County,,,Red,11,0,0,91,95,3129
OH,45371,Miami County,,Yellow,,482,83,93,91,95,3129
OH,45373,Miami County,Green,,,804,99,99,91,95,3129
OH,45383,Miami County,Green,,,208,50,75,91,95,3129
OH,45424,Miami County,,,Red,36,0,0,91,95,3129
OH,43716,Monroe County,,Yellow,,500,0,100,64,83,4531
OH,43747,Monroe County,Green,,,189,0,100,64,83,4531
OH,43752,Monroe County,,,Red,26,0,0,64,83,4531
OH,43754,Monroe County,,Yellow,,472,50,50,64,83,4531
OH,43757,Monroe County,Green,,,21,0,0,64,83,4531
OH,43773,Monroe County,Green,,,55,0,0,64,83,4531
OH,43786,Monroe County,,,Red,59,0,0,64,83,4531
OH,43788,Monroe County,,,Red,65,0,0,64,83,4531
OH,43793,Monroe County,Green,,,1187,75,90,64,83,4531
OH,43914,Monroe County,,,Red,26,0,0,64,83,4531
OH,43915,Monroe County,,,Red,585,100,100,64,83,4531
OH,43931,Monroe County,,Yellow,,115,100,100,64,83,4531
OH,43942,Monroe County,,,Red,28,0,0,64,83,4531
OH,43946,Monroe County,Green,,,650,50,75,64,83,4531
OH,45734,Monroe County,,,Red,241,0,50,64,83,4531
OH,45745,Monroe County,,,Red,97,50,50,64,83,4531
OH,45767,Monroe County,Green,,,183,0,0,64,83,4531
OH,45789,Monroe County,,,Red,8,0,0,64,83,4531
OH,45005,Montgomery County,,,Red,10,0,0,79,91,20611
OH,45042,Montgomery County,,,Red,13,0,0,79,91,20611
OH,45066,Montgomery County,,,Red,26,0,0,79,91,20611
OH,45309,Montgomery County,Green,,,629,100,100,79,91,20611
OH,45315,Montgomery County,,Yellow,,432,29,84,79,91,20611
OH,45322,Montgomery County,Green,,,382,70,84,79,91,20611
OH,45325,Montgomery County,Green,,,94,100,100,79,91,20611
OH,45327,Montgomery County,Green,,,435,100,100,79,91,20611
OH,45338,Montgomery County,,,Red,2,0,0,79,91,20611
OH,45342,Montgomery County,Green,,,860,80,91,79,91,20611
OH,45344,Montgomery County,,,Red,5,0,0,79,91,20611
OH,45345,Montgomery County,Green,,,247,40,62,79,91,20611
OH,45354,Montgomery County,,Yellow,,45,100,100,79,91,20611
OH,45371,Montgomery County,,,Red,16,0,0,79,91,20611
OH,45377,Montgomery County,Green,,,240,67,83,79,91,20611
OH,45378,Montgomery County,,,Red,3,0,0,79,91,20611
OH,45381,Montgomery County,,,Red,15,0,0,79,91,20611
OH,45401,Montgomery County,,,Red,6,0,0,79,91,20611
OH,45402,Montgomery County,Green,,,1375,92,93,79,91,20611
OH,45403,Montgomery County,Green,,,917,100,100,79,91,20611
OH,45404,Montgomery County,Green,,,907,92,96,79,91,20611
OH,45405,Montgomery County,,Yellow,,677,73,80,79,91,20611
OH,45406,Montgomery County,Green,,,1073,50,83,79,91,20611
OH,45409,Montgomery County,,,Red,241,67,80,79,91,20611
OH,45410,Montgomery County,Green,,,476,50,89,79,91,20611
OH,45413,Montgomery County,,,Red,1,0,0,79,91,20611
OH,45414,Montgomery County,Green,,,1586,78,93,79,91,20611
OH,45415,Montgomery County,Green,,,319,80,90,79,91,20611
OH,45416,Montgomery County,Green,,,182,0,100,79,91,20611
OH,45417,Montgomery County,Green,,,3333,67,86,79,91,20611
OH,45419,Montgomery County,Green,,,480,90,94,79,91,20611
OH,45420,Montgomery County,Green,,,404,60,89,79,91,20611
OH,45422,Montgomery County,,,Red,1,0,0,79,91,20611
OH,45423,Montgomery County,Green,,,2,0,0,79,91,20611
OH,45424,Montgomery County,,Yellow,,697,77,87,79,91,20611
OH,45426,Montgomery County,,Yellow,,439,64,81,79,91,20611
OH,45429,Montgomery County,,Yellow,,380,100,100,79,91,20611
OH,45430,Montgomery County,,,Red,38,0,0,79,91,20611
OH,45431,Montgomery County,Green,,,402,0,100,79,91,20611
OH,45432,Montgomery County,Green,,,94,100,100,79,91,20611
OH,45433,Montgomery County,,,Red,3,0,0,79,91,20611
OH,45437,Montgomery County,,,Red,1,0,0,79,91,20611
OH,45439,Montgomery County,,Yellow,,418,100,100,79,91,20611
OH,45440,Montgomery County,,,Red,36,0,100,79,91,20611
OH,45441,Montgomery County,,,Red,1,0,0,79,91,20611
OH,45449,Montgomery County,,Yellow,,295,100,100,79,91,20611
OH,45458,Montgomery County,Green,,,575,89,96,79,91,20611
OH,45459,Montgomery County,Green,,,418,100,100,79,91,20611
OH,43720,Morgan County,,,Red,6,0,0,88,95,6380
OH,43724,Morgan County,,,Red,86,0,0,88,95,6380
OH,43728,Morgan County,,,Red,533,100,100,88,95,6380
OH,43730,Morgan County,,,Red,5,0,0,88,95,6380
OH,43731,Morgan County,,Yellow,,306,0,50,88,95,6380
OH,43756,Morgan County,Green,,,1626,87,94,88,95,6380
OH,43758,Morgan County,Green,,,1291,100,100,88,95,6380
OH,43777,Morgan County,,,Red,11,0,0,88,95,6380
OH,43787,Morgan County,Green,,,1306,83,91,88,95,6380
OH,45711,Morgan County,,,Red,60,0,100,88,95,6380
OH,45715,Morgan County,,,Red,341,100,100,88,95,6380
OH,45732,Morgan County,,Yellow,,749,100,100,88,95,6380
OH,45786,Morgan County,,,Red,23,0,0,88,95,6380
OH,43003,Morrow County,,,Red,44,0,0,13,17,3595
OH,43011,Morrow County,,,Red,50,0,0,13,17,3595
OH,43019,Morrow County,,,Red,114,0,0,13,17,3595
OH,43050,Morrow County,Green,,,6,0,0,13,17,3595
OH,43074,Morrow County,,,Red,4,0,0,13,17,3595
OH,43314,Morrow County,,,Red,14,0,0,13,17,3595
OH,43315,Morrow County,Green,,,369,0,0,13,17,3595
OH,43317,Morrow County,,,Red,32,0,0,13,17,3595
OH,43320,Morrow County,,Yellow,,113,0,0,13,17,3595
OH,43321,Morrow County,,,Red,47,0,0,13,17,3595
OH,43325,Morrow County,,,Red,4,0,0,13,17,3595
OH,43334,Morrow County,,,Red,395,50,50,13,17,3595
OH,43338,Morrow County,,Yellow,,2079,8,14,13,17,3595
OH,43349,Morrow County,,,Red,8,0,0,13,17,3595
OH,43350,Morrow County,,,Red,15,0,0,13,17,3595
OH,43356,Morrow County,,,Red,2,0,0,13,17,3595
OH,44813,Morrow County,,,Red,54,0,0,13,17,3595
OH,44833,Morrow County,,,Red,143,50,50,13,17,3595
OH,44903,Morrow County,,,Red,6,0,0,13,17,3595
OH,44904,Morrow County,,,Red,80,0,0,13,17,3595
OH,43056,Muskingum County,,,Red,14,0,100,82,93,11249
OH,43701,Muskingum County,Green,,,5815,81,93,82,93,11249
OH,43720,Muskingum County,Green,,,373,80,88,82,93,11249
OH,43727,Muskingum County,Green,,,383,0,50,82,93,11249
OH,43732,Muskingum County,,,Red,70,0,0,82,93,11249
OH,43734,Muskingum County,,,Red,139,100,100,82,93,11249
OH,43735,Muskingum County,,,Red,25,0,0,82,93,11249
OH,43738,Muskingum County,,,Red,5,0,0,82,93,11249
OH,43740,Muskingum County,,,Red,10,0,0,82,93,11249
OH,43746,Muskingum County,Green,,,247,75,86,82,93,11249
OH,43756,Muskingum County,,,Red,14,100,100,82,93,11249
OH,43760,Muskingum County,,,Red,129,0,100,82,93,11249
OH,43762,Muskingum County,,Yellow,,685,100,100,82,93,11249
OH,43767,Muskingum County,,Yellow,,293,100,100,82,93,11249
OH,43771,Muskingum County,Green,,,469,100,100,82,93,11249
OH,43777,Muskingum County,Green,,,679,80,94,82,93,11249
OH,43791,Muskingum County,,,Red,10,0,0,82,93,11249
OH,43802,Muskingum County,,,Red,269,100,100,82,93,11249
OH,43821,Muskingum County,Green,,,677,88,95,82,93,11249
OH,43822,Muskingum County,Green,,,372,89,91,82,93,11249
OH,43830,Muskingum County,Green,,,533,83,95,82,93,11249
OH,43842,Muskingum County,,,Red,35,0,100,82,93,11249
OH,43711,Noble County,,,Red,4,0,0,83,95,5820
OH,43713,Noble County,,,Red,21,0,0,83,95,5820
OH,43717,Noble County,,,Red,108,0,0,83,95,5820
OH,43724,Noble County,Green,,,2541,93,98,83,95,5820
OH,43732,Noble County,,,Red,189,0,100,83,95,5820
OH,43772,Noble County,,,Red,270,100,100,83,95,5820
OH,43773,Noble County,,Yellow,,510,0,100,83,95,5820
OH,43778,Noble County,,,Red,11,0,0,83,95,5820
OH,43779,Noble County,,,Red,445,100,100,83,95,5820
OH,43780,Noble County,Green,,,523,100,100,83,95,5820
OH,43788,Noble County,Green,,,336,0,75,83,95,5820
OH,45715,Noble County,,,Red,71,0,100,83,95,5820
OH,45727,Noble County,,,Red,333,100,100,83,95,5820
OH,45744,Noble County,,,Red,6,0,0,83,95,5820
OH,45745,Noble County,,,Red,343,57,73,83,95,5820
OH,45746,Noble County,,,Red,30,0,67,83,95,5820
OH,43408,Ottawa County,,,Red,7,0,100,92,97,6036
OH,43412,Ottawa County,Green,,,248,0,100,92,97,6036
OH,43416,Ottawa County,,,Red,365,0,100,92,97,6036
OH,43420,Ottawa County,,,Red,6,0,0,92,97,6036
OH,43430,Ottawa County,Green,,,375,100,100,92,97,6036
OH,43432,Ottawa County,,,Red,299,100,100,92,97,6036
OH,43433,Ottawa County,,,Red,10,0,0,92,97,6036
OH,43436,Ottawa County,,,Red,7,0,0,92,97,6036
OH,43439,Ottawa County,,,Red,7,0,0,92,97,6036
OH,43440,Ottawa County,,,Red,807,83,93,92,97,6036
OH,43442,Ottawa County,,,Red,6,100,100,92,97,6036
OH,43445,Ottawa County,Green,,,237,100,100,92,97,6036
OH,43446,Ottawa County,Green,,,199,75,91,92,97,6036
OH,43447,Ottawa County,Green,,,108,0,100,92,97,6036
OH,43449,Ottawa County,Green,,,1358,100,100,92,97,6036
OH,43452,Ottawa County,Green,,,1507,88,95,92,97,6036
OH,43456,Ottawa County,,,Red,357,100,100,92,97,6036
OH,43458,Ottawa County,,,Red,28,0,0,92,97,6036
OH,43468,Ottawa County,,,Red,38,0,0,92,97,6036
OH,43469,Ottawa County,,,Red,52,0,0,92,97,6036
OH,43512,Paulding County,Green,,,186,0,100,100,100,2536
OH,43526,Paulding County,,,Red,4,0,0,100,100,2536
OH,45813,Paulding County,Green,,,475,100,100,100,100,2536
OH,45821,Paulding County,,Yellow,,163,0,100,100,100,2536
OH,45827,Paulding County,,Yellow,,58,100,100,100,100,2536
OH,45831,Paulding County,,,Red,11,0,0,100,100,2536
OH,45832,Paulding County,,,Red,4,0,0,100,100,2536
OH,45849,Paulding County,,Yellow,,95,100,100,100,100,2536
OH,45851,Paulding County,,,Red,96,0,100,100,100,2536
OH,45855,Paulding County,,,Red,55,0,0,100,100,2536
OH,45861,Paulding County,,,Red,70,0,0,100,100,2536
OH,45873,Paulding County,Green,,,365,100,100,100,100,2536
OH,45879,Paulding County,Green,,,650,100,100,100,100,2536
OH,45880,Paulding County,Green,,,267,100,100,100,100,2536
OH,45886,Paulding County,Green,,,34,0,0,100,100,2536
OH,43076,Perry County,Green,,,602,44,76,68,87,6911
OH,43107,Perry County,,,Red,6,0,0,68,87,6911
OH,43138,Perry County,,,Red,149,67,80,68,87,6911
OH,43148,Perry County,,,Red,21,0,0,68,87,6911
OH,43150,Perry County,Green,,,148,0,100,68,87,6911
OH,43730,Perry County,,Yellow,,1073,70,92,68,87,6911
OH,43731,Perry County,Green,,,699,50,94,68,87,6911
OH,43739,Perry County,Green,,,173,100,100,68,87,6911
OH,43748,Perry County,,,Red,392,0,80,68,87,6911
OH,43760,Perry County,,,Red,210,100,100,68,87,6911
OH,43761,Perry County,,,Red,19,0,0,68,87,6911
OH,43764,Perry County,Green,,,1657,67,89,68,87,6911
OH,43766,Perry County,,,Red,510,100,100,68,87,6911
OH,43777,Perry County,,,Red,258,83,88,68,87,6911
OH,43782,Perry County,,,Red,364,83,89,68,87,6911
OH,43783,Perry County,,,Red,515,50,70,68,87,6911
OH,45732,Perry County,,,Red,81,100,100,68,87,6911
OH,43102,Pickaway County,,,Red,5,0,0,94,97,4204
OH,43103,Pickaway County,Green,,,760,92,98,94,97,4204
OH,43110,Pickaway County,,,Red,5,0,0,94,97,4204
OH,43113,Pickaway County,Green,,,1494,97,99,94,97,4204
OH,43115,Pickaway County,,,Red,75,0,0,94,97,4204
OH,43116,Pickaway County,,,Red,35,100,100,94,97,4204
OH,43125,Pickaway County,Green,,,15,0,100,94,97,4204
OH,43126,Pickaway County,,,Red,4,0,0,94,97,4204
OH,43135,Pickaway County,,,Red,49,0,0,94,97,4204
OH,43137,Pickaway County,Green,,,88,0,100,94,97,4204
OH,43143,Pickaway County,,,Red,283,100,100,94,97,4204
OH,43145,Pickaway County,,,Red,225,50,50,94,97,4204
OH,43146,Pickaway County,Green,,,405,100,100,94,97,4204
OH,43154,Pickaway County,,,Red,50,0,0,94,97,4204
OH,43156,Pickaway County,,,Red,54,0,0,94,97,4204
OH,43164,Pickaway County,,Yellow,,529,100,100,94,97,4204
OH,45644,Pickaway County,,,Red,95,0,0,94,97,4204
OH,45133,Pike County,,,Red,95,100,100,84,93,5885
OH,45601,Pike County,,,Red,87,0,100,84,93,5885
OH,45612,Pike County,,,Red,243,33,60,84,93,5885
OH,45613,Pike County,Green,,,721,100,100,84,93,5885
OH,45646,Pike County,,,Red,211,100,100,84,93,5885
OH,45648,Pike County,Green,,,388,50,88,84,93,5885
OH,45657,Pike County,Green,,,15,0,0,84,93,5885
OH,45660,Pike County,Green,,,403,75,90,84,93,5885
OH,45661,Pike County,Green,,,1508,95,98,84,93,5885
OH,45671,Pike County,,,Red,27,0,0,84,93,5885
OH,45690,Pike County,Green,,,2171,80,91,84,93,5885
OH,44201,Portage County,Green,,,737,100,100,91,96,12284
OH,44202,Portage County,Green,,,727,100,100,91,96,12284
OH,44231,Portage County,Green,,,677,90,96,91,96,12284
OH,44234,Portage County,,,Red,212,100,100,91,96,12284
OH,44236,Portage County,,,Red,14,0,100,91,96,12284
OH,44240,Portage County,,,Red,1997,94,98,91,96,12284
OH,44241,Portage County,,,Red,451,100,100,91,96,12284
OH,44255,Portage County,Green,,,807,83,90,91,96,12284
OH,44260,Portage County,,Yellow,,863,86,92,91,96,12284
OH,44265,Portage County,,,Red,1,0,0,91,96,12284
